"V1" "V2"
"17534" "ENSG00000197644.2" 0
"17535" "ENSG00000197646.7" 5
"17536" "ENSG00000197647.11" 20
"17537" "ENSG00000197651.4" 0
"17538" "ENSG00000197653.15" 0
"17539" "ENSG00000197658.9" 0
"17540" "ENSG00000197665.7" 2
"17541" "ENSG00000197670.6" 173
"17542" "ENSG00000197674.7" 0
"17543" "ENSG00000197683.4" 0
"17544" "ENSG00000197692.5" 0
"17545" "ENSG00000197694.15" 23
"17546" "ENSG00000197696.9" 1
"17547" "ENSG00000197702.12" 0
"17548" "ENSG00000197705.9" 0
"17549" "ENSG00000197706.3" 0
"17550" "ENSG00000197712.11" 0
"17551" "ENSG00000197713.14" 21
"17552" "ENSG00000197714.8" 5
"17553" "ENSG00000197721.16" 0
"17554" "ENSG00000197724.10" 0
"17555" "ENSG00000197728.11" 9
"17556" "ENSG00000197734.9" 99
"17557" "ENSG00000197744.5" 3
"17558" "ENSG00000197745.2" 0
"17559" "ENSG00000197746.13" 33
"17560" "ENSG00000197747.8" 4
"17561" "ENSG00000197748.12" 0
"17562" "ENSG00000197753.9" 73
"17563" "ENSG00000197756.9" 4
"17564" "ENSG00000197757.7" 0
"17565" "ENSG00000197763.15" 0
"17566" "ENSG00000197766.7" 0
"17567" "ENSG00000197768.10" 86
"17568" "ENSG00000197769.5" 0
"17569" "ENSG00000197771.12" 6
"17570" "ENSG00000197774.12" 3656
"17571" "ENSG00000197776.7" 0
"17572" "ENSG00000197779.13" 11
"17573" "ENSG00000197780.9" 0
"17574" "ENSG00000197782.14" 0
"17575" "ENSG00000197785.13" 4
"17576" "ENSG00000197786.3" 0
"17577" "ENSG00000197790.1" 0
"17578" "ENSG00000197794.2" 0
"17579" "ENSG00000197798.8" 140
"17580" "ENSG00000197808.11" 0
"17581" "ENSG00000197813.5" 12
"17582" "ENSG00000197815.4" 35
"17583" "ENSG00000197816.13" 0
"17584" "ENSG00000197818.11" 32
"17585" "ENSG00000197822.10" 0
"17586" "ENSG00000197826.11" 0
"17587" "ENSG00000197837.3" 5
"17588" "ENSG00000197838.4" 15
"17589" "ENSG00000197841.14" 7
"17590" "ENSG00000197847.12" 0
"17591" "ENSG00000197849.6" 0
"17592" "ENSG00000197852.10" 6
"17593" "ENSG00000197857.13" 16
"17594" "ENSG00000197858.10" 10
"17595" "ENSG00000197859.9" 7
"17596" "ENSG00000197860.9" 14
"17597" "ENSG00000197863.8" 4
"17598" "ENSG00000197866.3" 0
"17599" "ENSG00000197870.12" 0
"17600" "ENSG00000197872.11" 0
"17601" "ENSG00000197879.16" 16
"17602" "ENSG00000197880.8" 0
"17603" "ENSG00000197882.3" 0
"17604" "ENSG00000197885.10" 34
"17605" "ENSG00000197887.4" 0
"17606" "ENSG00000197888.2" 0
"17607" "ENSG00000197889.9" 0
"17608" "ENSG00000197891.11" 0
"17609" "ENSG00000197892.12" 4
"17610" "ENSG00000197893.13" 2532
"17611" "ENSG00000197894.10" 16
"17612" "ENSG00000197901.11" 0
"17613" "ENSG00000197903.7" 1
"17614" "ENSG00000197905.8" 0
"17615" "ENSG00000197912.15" 18
"17616" "ENSG00000197915.5" 50
"17617" "ENSG00000197919.5" 0
"17618" "ENSG00000197921.5" 0
"17619" "ENSG00000197927.12" 0
"17620" "ENSG00000197928.10" 0
"17621" "ENSG00000197930.12" 8
"17622" "ENSG00000197933.12" 0
"17623" "ENSG00000197934.8" 4
"17624" "ENSG00000197935.6" 0
"17625" "ENSG00000197937.12" 0
"17626" "ENSG00000197938.5" 0
"17627" "ENSG00000197943.9" 4
"17628" "ENSG00000197948.10" 69
"17629" "ENSG00000197951.9" 0
"17630" "ENSG00000197953.5" 1
"17631" "ENSG00000197956.9" 0
"17632" "ENSG00000197958.12" 26
"17633" "ENSG00000197959.13" 46
"17634" "ENSG00000197961.11" 0
"17635" "ENSG00000197965.11" 5
"17636" "ENSG00000197969.12" 2
"17637" "ENSG00000197971.14" 21
"17638" "ENSG00000197976.11" 0
"17639" "ENSG00000197976.11_PAR_Y" 0
"17640" "ENSG00000197977.3" 3
"17641" "ENSG00000197978.9" 0
"17642" "ENSG00000197980.12" 9
"17643" "ENSG00000197982.13" 243
"17644" "ENSG00000197984.4" 0
"17645" "ENSG00000197989.14" 3
"17646" "ENSG00000197990.6" 0
"17647" "ENSG00000197991.11" 0
"17648" "ENSG00000197992.6" 0
"17649" "ENSG00000197993.8" 0
"17650" "ENSG00000198000.11" 29
"17651" "ENSG00000198001.13" 3
"17652" "ENSG00000198003.11" 606
"17653" "ENSG00000198010.12" 4
"17654" "ENSG00000198015.12" 3
"17655" "ENSG00000198018.6" 9
"17656" "ENSG00000198019.12" 0
"17657" "ENSG00000198021.7" 0
"17658" "ENSG00000198022.6" 0
"17659" "ENSG00000198026.7" 45
"17660" "ENSG00000198028.3" 0
"17661" "ENSG00000198033.11" 0
"17662" "ENSG00000198034.10" 0
"17663" "ENSG00000198039.11" 2
"17664" "ENSG00000198040.10" 0
"17665" "ENSG00000198042.10" 77
"17666" "ENSG00000198046.11" 0
"17667" "ENSG00000198049.6" 0
"17668" "ENSG00000198053.11" 12
"17669" "ENSG00000198054.12" 0
"17670" "ENSG00000198055.10" 21353
"17671" "ENSG00000198056.13" 0
"17672" "ENSG00000198060.9" 10
"17673" "ENSG00000198062.14" 0
"17674" "ENSG00000198064.13" 0
"17675" "ENSG00000198074.9" 22
"17676" "ENSG00000198075.9" 0
"17677" "ENSG00000198077.10" 218
"17678" "ENSG00000198081.10" 4
"17679" "ENSG00000198083.9" 0
"17680" "ENSG00000198087.7" 7
"17681" "ENSG00000198088.10" 0
"17682" "ENSG00000198089.15" 60
"17683" "ENSG00000198090.3" 0
"17684" "ENSG00000198092.5" 0
"17685" "ENSG00000198093.10" 0
"17686" "ENSG00000198099.8" 9
"17687" "ENSG00000198104.3" 0
"17688" "ENSG00000198105.13" 1
"17689" "ENSG00000198106.8" 0
"17690" "ENSG00000198108.3" 0
"17691" "ENSG00000198113.2" 0
"17692" "ENSG00000198121.13" 0
"17693" "ENSG00000198125.12" 0
"17694" "ENSG00000198128.4" 0
"17695" "ENSG00000198129.2" 0
"17696" "ENSG00000198130.15" 12
"17697" "ENSG00000198131.13" 86
"17698" "ENSG00000198133.8" 1
"17699" "ENSG00000198134.3" 0
"17700" "ENSG00000198142.4" 6
"17701" "ENSG00000198146.4" 0
"17702" "ENSG00000198153.8" 0
"17703" "ENSG00000198155.5" 0
"17704" "ENSG00000198156.10" 0
"17705" "ENSG00000198157.10" 3
"17706" "ENSG00000198160.14" 42
"17707" "ENSG00000198162.12" 2
"17708" "ENSG00000198168.8" 39
"17709" "ENSG00000198169.8" 0
"17710" "ENSG00000198171.12" 23
"17711" "ENSG00000198173.4" 0
"17712" "ENSG00000198176.12" 0
"17713" "ENSG00000198178.10" 0
"17714" "ENSG00000198182.12" 0
"17715" "ENSG00000198183.11" 0
"17716" "ENSG00000198185.11" 0
"17717" "ENSG00000198189.10" 1
"17718" "ENSG00000198198.16" 2441
"17719" "ENSG00000198203.9" 0
"17720" "ENSG00000198205.6" 7
"17721" "ENSG00000198208.11" 37
"17722" "ENSG00000198211.8" 0
"17723" "ENSG00000198216.11" 0
"17724" "ENSG00000198217.4" 0
"17725" "ENSG00000198218.10" 1
"17726" "ENSG00000198221.8" 60
"17727" "ENSG00000198223.16" 0
"17728" "ENSG00000198223.16_PAR_Y" 0
"17729" "ENSG00000198225.5" 0
"17730" "ENSG00000198231.12" 28
"17731" "ENSG00000198237.8" 0
"17732" "ENSG00000198242.13" 1
"17733" "ENSG00000198246.8" 3
"17734" "ENSG00000198251.7" 15
"17735" "ENSG00000198252.11" 19
"17736" "ENSG00000198258.10" 0
"17737" "ENSG00000198261.3" 0
"17738" "ENSG00000198265.11" 1
"17739" "ENSG00000198270.12" 0
"17740" "ENSG00000198271.4" 0
"17741" "ENSG00000198276.15" 50
"17742" "ENSG00000198277.6" 0
"17743" "ENSG00000198283.2" 0
"17744" "ENSG00000198284.9" 0
"17745" "ENSG00000198286.9" 0
"17746" "ENSG00000198298.12" 3
"17747" "ENSG00000198300.13" 0
"17748" "ENSG00000198301.11" 5
"17749" "ENSG00000198312.4" 0
"17750" "ENSG00000198315.10" 0
"17751" "ENSG00000198324.13" 101
"17752" "ENSG00000198326.9" 0
"17753" "ENSG00000198331.10" 42
"17754" "ENSG00000198336.9" 0
"17755" "ENSG00000198342.9" 0
"17756" "ENSG00000198346.10" 0
"17757" "ENSG00000198353.7" 0
"17758" "ENSG00000198354.6" 0
"17759" "ENSG00000198355.4" 5
"17760" "ENSG00000198356.11" 0
"17761" "ENSG00000198358.4" 2
"17762" "ENSG00000198363.17" 15
"17763" "ENSG00000198367.3" 0
"17764" "ENSG00000198369.9" 1
"17765" "ENSG00000198373.12" 7
"17766" "ENSG00000198380.12" 4
"17767" "ENSG00000198382.8" 0
"17768" "ENSG00000198390.4" 0
"17769" "ENSG00000198393.7" 0
"17770" "ENSG00000198398.2" 1
"17771" "ENSG00000198399.14" 8
"17772" "ENSG00000198400.11" 0
"17773" "ENSG00000198406.7" 0
"17774" "ENSG00000198408.13" 10
"17775" "ENSG00000198414.5" 0
"17776" "ENSG00000198416.9" 0
"17777" "ENSG00000198417.6" 0
"17778" "ENSG00000198420.9" 0
"17779" "ENSG00000198429.9" 0
"17780" "ENSG00000198431.15" 11
"17781" "ENSG00000198435.3" 2
"17782" "ENSG00000198440.9" 2
"17783" "ENSG00000198443.6" 0
"17784" "ENSG00000198445.4" 0
"17785" "ENSG00000198452.7" 0
"17786" "ENSG00000198453.12" 0
"17787" "ENSG00000198454.2" 0
"17788" "ENSG00000198455.4" 254
"17789" "ENSG00000198457.13" 0
"17790" "ENSG00000198464.13" 0
"17791" "ENSG00000198466.11" 37
"17792" "ENSG00000198467.14" 0
"17793" "ENSG00000198468.7" 0
"17794" "ENSG00000198471.1" 0
"17795" "ENSG00000198478.7" 0
"17796" "ENSG00000198482.11" 0
"17797" "ENSG00000198483.12" 0
"17798" "ENSG00000198488.10" 0
"17799" "ENSG00000198491.3" 4
"17800" "ENSG00000198492.15" 2
"17801" "ENSG00000198496.11" 0
"17802" "ENSG00000198498.9" 0
"17803" "ENSG00000198502.5" 0
"17804" "ENSG00000198513.11" 98
"17805" "ENSG00000198515.13" 4
"17806" "ENSG00000198517.9" 143
"17807" "ENSG00000198520.11" 1
"17808" "ENSG00000198521.11" 0
"17809" "ENSG00000198522.13" 47
"17810" "ENSG00000198523.5" 14
"17811" "ENSG00000198526.7" 0
"17812" "ENSG00000198535.5" 21
"17813" "ENSG00000198538.10" 0
"17814" "ENSG00000198542.13" 48
"17815" "ENSG00000198546.14" 57
"17816" "ENSG00000198547.8" 0
"17817" "ENSG00000198551.9" 123
"17818" "ENSG00000198553.8" 17
"17819" "ENSG00000198554.11" 2
"17820" "ENSG00000198555.7" 0
"17821" "ENSG00000198556.13" 77
"17822" "ENSG00000198561.13" 10
"17823" "ENSG00000198563.13" 0
"17824" "ENSG00000198569.9" 16
"17825" "ENSG00000198570.5" 0
"17826" "ENSG00000198573.6" 0
"17827" "ENSG00000198574.5" 3
"17828" "ENSG00000198576.3" 0
"17829" "ENSG00000198580.7" 0
"17830" "ENSG00000198585.11" 0
"17831" "ENSG00000198586.13" 5
"17832" "ENSG00000198589.11" 12
"17833" "ENSG00000198590.11" 0
"17834" "ENSG00000198597.8" 0
"17835" "ENSG00000198598.6" 0
"17836" "ENSG00000198601.3" 0
"17837" "ENSG00000198604.10" 127
"17838" "ENSG00000198610.10" 18
"17839" "ENSG00000198612.10" 12
"17840" "ENSG00000198618.5" 0
"17841" "ENSG00000198624.12" 11
"17842" "ENSG00000198625.12" 0
"17843" "ENSG00000198626.15" 0
"17844" "ENSG00000198633.10" 0
"17845" "ENSG00000198642.6" 0
"17846" "ENSG00000198643.6" 2
"17847" "ENSG00000198646.13" 2
"17848" "ENSG00000198648.10" 0
"17849" "ENSG00000198650.10" 30
"17850" "ENSG00000198658.4" 96
"17851" "ENSG00000198663.16" 33
"17852" "ENSG00000198668.10" 27
"17853" "ENSG00000198670.11" 0
"17854" "ENSG00000198671.3" 0
"17855" "ENSG00000198673.10" 10
"17856" "ENSG00000198674.3" 0
"17857" "ENSG00000198677.11" 0
"17858" "ENSG00000198678.5" 0
"17859" "ENSG00000198680.4" 50
"17860" "ENSG00000198681.6" 0
"17861" "ENSG00000198682.12" 15
"17862" "ENSG00000198685.3" 0
"17863" "ENSG00000198689.11" 21
"17864" "ENSG00000198690.9" 5
"17865" "ENSG00000198691.12" 11
"17866" "ENSG00000198692.9" 0
"17867" "ENSG00000198695.2" 74788
"17868" "ENSG00000198700.9" 3
"17869" "ENSG00000198703.2" 0
"17870" "ENSG00000198704.9" 0
"17871" "ENSG00000198707.14" 22
"17872" "ENSG00000198711.5" 62
"17873" "ENSG00000198712.1" 411
"17874" "ENSG00000198715.12" 33
"17875" "ENSG00000198718.12" 0
"17876" "ENSG00000198719.8" 0
"17877" "ENSG00000198720.12" 0
"17878" "ENSG00000198721.12" 3
"17879" "ENSG00000198722.14" 9
"17880" "ENSG00000198723.10" 0
"17881" "ENSG00000198727.2" 2341
"17882" "ENSG00000198728.10" 7
"17883" "ENSG00000198729.4" 0
"17884" "ENSG00000198730.8" 38
"17885" "ENSG00000198732.10" 14
"17886" "ENSG00000198734.10" 38
"17887" "ENSG00000198736.11" 0
"17888" "ENSG00000198738.4" 0
"17889" "ENSG00000198739.10" 0
"17890" "ENSG00000198740.8" 8
"17891" "ENSG00000198742.9" 76
"17892" "ENSG00000198743.6" 0
"17893" "ENSG00000198744.5" 0
"17894" "ENSG00000198746.12" 0
"17895" "ENSG00000198752.10" 30
"17896" "ENSG00000198753.11" 3
"17897" "ENSG00000198754.5" 4
"17898" "ENSG00000198755.10" 24
"17899" "ENSG00000198756.11" 1
"17900" "ENSG00000198758.10" 0
"17901" "ENSG00000198759.11" 0
"17902" "ENSG00000198763.3" 312
"17903" "ENSG00000198765.11" 0
"17904" "ENSG00000198768.10" 9
"17905" "ENSG00000198771.10" 1
"17906" "ENSG00000198774.4" 0
"17907" "ENSG00000198780.11" 46
"17908" "ENSG00000198783.5" 0
"17909" "ENSG00000198785.4" 49
"17910" "ENSG00000198786.2" 8221
"17911" "ENSG00000198787.5" 0
"17912" "ENSG00000198788.8" 0
"17913" "ENSG00000198791.11" 22
"17914" "ENSG00000198792.12" 6
"17915" "ENSG00000198793.12" 14
"17916" "ENSG00000198794.11" 0
"17917" "ENSG00000198795.10" 0
"17918" "ENSG00000198796.6" 2
"17919" "ENSG00000198797.6" 0
"17920" "ENSG00000198798.5" 0
"17921" "ENSG00000198799.11" 0
"17922" "ENSG00000198804.2" 1008
"17923" "ENSG00000198805.11" 0
"17924" "ENSG00000198807.12" 0
"17925" "ENSG00000198812.4" 0
"17926" "ENSG00000198814.12" 0
"17927" "ENSG00000198815.8" 10
"17928" "ENSG00000198816.6" 8
"17929" "ENSG00000198818.9" 0
"17930" "ENSG00000198821.10" 3
"17931" "ENSG00000198822.10" 0
"17932" "ENSG00000198824.6" 0
"17933" "ENSG00000198825.13" 7
"17934" "ENSG00000198826.10" 0
"17935" "ENSG00000198829.6" 0
"17936" "ENSG00000198830.10" 47
"17937" "ENSG00000198832.10" 8
"17938" "ENSG00000198833.6" 0
"17939" "ENSG00000198835.3" 0
"17940" "ENSG00000198836.9" 0
"17941" "ENSG00000198837.9" 10
"17942" "ENSG00000198838.13" 15
"17943" "ENSG00000198839.9" 3
"17944" "ENSG00000198840.2" 326
"17945" "ENSG00000198841.3" 0
"17946" "ENSG00000198842.9" 0
"17947" "ENSG00000198843.12" 17
"17948" "ENSG00000198844.11" 0
"17949" "ENSG00000198846.5" 0
"17950" "ENSG00000198848.12" 0
"17951" "ENSG00000198851.9" 0
"17952" "ENSG00000198853.11" 15
"17953" "ENSG00000198854.5" 0
"17954" "ENSG00000198855.6" 79
"17955" "ENSG00000198856.12" 2
"17956" "ENSG00000198857.3" 39
"17957" "ENSG00000198858.9" 0
"17958" "ENSG00000198860.12" 0
"17959" "ENSG00000198862.13" 0
"17960" "ENSG00000198863.7" 5
"17961" "ENSG00000198865.9" 34535
"17962" "ENSG00000198868.3" 11
"17963" "ENSG00000198870.7" 0
"17964" "ENSG00000198873.11" 5
"17965" "ENSG00000198874.12" 676
"17966" "ENSG00000198876.12" 2
"17967" "ENSG00000198879.11" 0
"17968" "ENSG00000198881.9" 0
"17969" "ENSG00000198883.11" 0
"17970" "ENSG00000198885.9" 1
"17971" "ENSG00000198886.2" 2308
"17972" "ENSG00000198887.8" 2
"17973" "ENSG00000198888.2" 544
"17974" "ENSG00000198889.4" 0
"17975" "ENSG00000198890.8" 12
"17976" "ENSG00000198892.6" 3
"17977" "ENSG00000198894.7" 4
"17978" "ENSG00000198898.13" 5
"17979" "ENSG00000198899.2" 685
"17980" "ENSG00000198900.5" 7
"17981" "ENSG00000198901.13" 5
"17982" "ENSG00000198908.11" 0
"17983" "ENSG00000198909.7" 2
"17984" "ENSG00000198910.13" 0
"17985" "ENSG00000198911.11" 29
"17986" "ENSG00000198912.10" 2
"17987" "ENSG00000198914.3" 0
"17988" "ENSG00000198915.11" 0
"17989" "ENSG00000198917.12" 393
"17990" "ENSG00000198918.7" 0
"17991" "ENSG00000198919.12" 0
"17992" "ENSG00000198920.9" 0
"17993" "ENSG00000198923.4" 0
"17994" "ENSG00000198924.7" 2
"17995" "ENSG00000198925.11" 6
"17996" "ENSG00000198929.12" 0
"17997" "ENSG00000198930.12" 0
"17998" "ENSG00000198931.10" 10
"17999" "ENSG00000198932.12" 11
"18000" "ENSG00000198933.9" 0
"18001" "ENSG00000198934.4" 0
"18002" "ENSG00000198937.8" 5
"18003" "ENSG00000198938.2" 1147
"18004" "ENSG00000198939.7" 0
"18005" "ENSG00000198944.5" 6
"18006" "ENSG00000198945.7" 0
"18007" "ENSG00000198947.15" 0
"18008" "ENSG00000198948.11" 6
"18009" "ENSG00000198951.11" 7
"18010" "ENSG00000198952.8" 9
"18011" "ENSG00000198954.7" 0
"18012" "ENSG00000198959.11" 49
"18013" "ENSG00000198960.10" 0
"18014" "ENSG00000198961.9" 2
"18015" "ENSG00000198963.10" 0
"18016" "ENSG00000198964.13" 28
"18017" "ENSG00000198965.4" 0
"18018" "ENSG00000198967.4" 0
"18019" "ENSG00000198972.3" 0
"18020" "ENSG00000198973.4" 0
"18021" "ENSG00000198974.3" 0
"18022" "ENSG00000198975.2" 0
"18023" "ENSG00000198976.1" 0
"18024" "ENSG00000198982.4" 0
"18025" "ENSG00000198983.1" 0
"18026" "ENSG00000198984.1" 0
"18027" "ENSG00000198987.1" 0
"18028" "ENSG00000198995.3" 0
"18029" "ENSG00000198997.2" 0
"18030" "ENSG00000199001.1" 0
"18031" "ENSG00000199005.4" 0
"18032" "ENSG00000199012.2" 0
"18033" "ENSG00000199015.4" 0
"18034" "ENSG00000199017.2" 0
"18035" "ENSG00000199020.3" 0
"18036" "ENSG00000199023.3" 0
"18037" "ENSG00000199024.1" 0
"18038" "ENSG00000199025.4" 0
"18039" "ENSG00000199030.2" 0
"18040" "ENSG00000199031.1" 0
"18041" "ENSG00000199032.1" 0
"18042" "ENSG00000199035.2" 0
"18043" "ENSG00000199036.1" 0
"18044" "ENSG00000199038.1" 0
"18045" "ENSG00000199043.1" 0
"18046" "ENSG00000199047.3" 0
"18047" "ENSG00000199051.3" 0
"18048" "ENSG00000199053.3" 21
"18049" "ENSG00000199059.3" 0
"18050" "ENSG00000199065.3" 0
"18051" "ENSG00000199069.3" 0
"18052" "ENSG00000199072.3" 0
"18053" "ENSG00000199075.1" 0
"18054" "ENSG00000199077.3" 0
"18055" "ENSG00000199080.1" 0
"18056" "ENSG00000199082.1" 0
"18057" "ENSG00000199085.3" 0
"18058" "ENSG00000199088.5" 0
"18059" "ENSG00000199090.1" 0
"18060" "ENSG00000199092.4" 0
"18061" "ENSG00000199094.3" 0
"18062" "ENSG00000199095.1" 0
"18063" "ENSG00000199102.1" 0
"18064" "ENSG00000199104.2" 0
"18065" "ENSG00000199107.3" 0
"18066" "ENSG00000199109.4" 0
"18067" "ENSG00000199121.4" 0
"18068" "ENSG00000199122.3" 0
"18069" "ENSG00000199127.1" 0
"18070" "ENSG00000199130.3" 0
"18071" "ENSG00000199132.1" 0
"18072" "ENSG00000199133.3" 0
"18073" "ENSG00000199135.1" 0
"18074" "ENSG00000199143.1" 0
"18075" "ENSG00000199145.1" 0
"18076" "ENSG00000199150.3" 0
"18077" "ENSG00000199151.3" 0
"18078" "ENSG00000199153.1" 0
"18079" "ENSG00000199156.1" 0
"18080" "ENSG00000199157.2" 0
"18081" "ENSG00000199158.1" 0
"18082" "ENSG00000199161.1" 0
"18083" "ENSG00000199165.3" 0
"18084" "ENSG00000199168.3" 0
"18085" "ENSG00000199169.1" 2
"18086" "ENSG00000199172.3" 0
"18087" "ENSG00000199177.1" 0
"18088" "ENSG00000199179.3" 0
"18089" "ENSG00000199196.1" 0
"18090" "ENSG00000199197.1" 0
"18091" "ENSG00000199200.2" 0
"18092" "ENSG00000199201.1" 0
"18093" "ENSG00000199202.1" 0
"18094" "ENSG00000199203.1" 0
"18095" "ENSG00000199204.1" 0
"18096" "ENSG00000199212.1" 0
"18097" "ENSG00000199217.1" 0
"18098" "ENSG00000199218.1" 0
"18099" "ENSG00000199219.1" 1
"18100" "ENSG00000199220.1" 0
"18101" "ENSG00000199222.1" 0
"18102" "ENSG00000199223.1" 0
"18103" "ENSG00000199224.1" 0
"18104" "ENSG00000199226.1" 0
"18105" "ENSG00000199231.1" 0
"18106" "ENSG00000199237.1" 0
"18107" "ENSG00000199240.1" 57
"18108" "ENSG00000199241.1" 0
"18109" "ENSG00000199245.1" 0
"18110" "ENSG00000199246.1" 0
"18111" "ENSG00000199248.1" 0
"18112" "ENSG00000199251.1" 0
"18113" "ENSG00000199260.1" 0
"18114" "ENSG00000199263.1" 0
"18115" "ENSG00000199266.1" 0
"18116" "ENSG00000199270.1" 0
"18117" "ENSG00000199272.1" 0
"18118" "ENSG00000199273.1" 0
"18119" "ENSG00000199276.1" 0
"18120" "ENSG00000199279.1" 0
"18121" "ENSG00000199282.1" 0
"18122" "ENSG00000199283.1" 0
"18123" "ENSG00000199285.1" 0
"18124" "ENSG00000199286.1" 0
"18125" "ENSG00000199289.1" 0
"18126" "ENSG00000199290.1" 0
"18127" "ENSG00000199291.1" 0
"18128" "ENSG00000199293.1" 0
"18129" "ENSG00000199295.1" 0
"18130" "ENSG00000199299.1" 0
"18131" "ENSG00000199301.1" 0
"18132" "ENSG00000199303.1" 0
"18133" "ENSG00000199306.1" 0
"18134" "ENSG00000199308.1" 0
"18135" "ENSG00000199311.1" 0
"18136" "ENSG00000199313.1" 0
"18137" "ENSG00000199315.1" 0
"18138" "ENSG00000199318.1" 0
"18139" "ENSG00000199319.1" 0
"18140" "ENSG00000199321.1" 0
"18141" "ENSG00000199322.1" 0
"18142" "ENSG00000199325.1" 0
"18143" "ENSG00000199326.1" 0
"18144" "ENSG00000199327.1" 0
"18145" "ENSG00000199331.1" 0
"18146" "ENSG00000199332.1" 0
"18147" "ENSG00000199334.1" 0
"18148" "ENSG00000199335.1" 0
"18149" "ENSG00000199337.1" 0
"18150" "ENSG00000199347.1" 0
"18151" "ENSG00000199348.1" 0
"18152" "ENSG00000199349.1" 0
"18153" "ENSG00000199350.1" 0
"18154" "ENSG00000199352.1" 0
"18155" "ENSG00000199354.1" 0
"18156" "ENSG00000199357.1" 0
"18157" "ENSG00000199360.1" 0
"18158" "ENSG00000199361.1" 0
"18159" "ENSG00000199362.1" 0
"18160" "ENSG00000199363.1" 0
"18161" "ENSG00000199364.1" 0
"18162" "ENSG00000199366.1" 0
"18163" "ENSG00000199368.1" 0
"18164" "ENSG00000199370.2" 0
"18165" "ENSG00000199373.1" 0
"18166" "ENSG00000199377.1" 5
"18167" "ENSG00000199378.1" 0
"18168" "ENSG00000199381.1" 3
"18169" "ENSG00000199385.1" 0
"18170" "ENSG00000199390.1" 0
"18171" "ENSG00000199392.1" 0
"18172" "ENSG00000199394.1" 0
"18173" "ENSG00000199395.1" 1
"18174" "ENSG00000199396.1" 0
"18175" "ENSG00000199398.1" 0
"18176" "ENSG00000199400.1" 0
"18177" "ENSG00000199402.1" 0
"18178" "ENSG00000199404.1" 0
"18179" "ENSG00000199405.1" 0
"18180" "ENSG00000199407.1" 0
"18181" "ENSG00000199409.1" 0
"18182" "ENSG00000199410.1" 0
"18183" "ENSG00000199411.1" 0
"18184" "ENSG00000199415.1" 0
"18185" "ENSG00000199420.1" 0
"18186" "ENSG00000199422.1" 0
"18187" "ENSG00000199424.1" 0
"18188" "ENSG00000199426.1" 0
"18189" "ENSG00000199436.1" 0
"18190" "ENSG00000199440.1" 1
"18191" "ENSG00000199442.1" 0
"18192" "ENSG00000199444.1" 0
"18193" "ENSG00000199446.1" 0
"18194" "ENSG00000199448.1" 0
"18195" "ENSG00000199450.1" 0
"18196" "ENSG00000199453.1" 0
"18197" "ENSG00000199454.1" 0
"18198" "ENSG00000199455.1" 0
"18199" "ENSG00000199458.1" 0
"18200" "ENSG00000199459.1" 0
"18201" "ENSG00000199460.2" 0
"18202" "ENSG00000199461.1" 5
"18203" "ENSG00000199466.1" 1
"18204" "ENSG00000199468.1" 0
"18205" "ENSG00000199469.1" 0
"18206" "ENSG00000199470.1" 2
"18207" "ENSG00000199471.1" 0
"18208" "ENSG00000199472.1" 2
"18209" "ENSG00000199473.1" 1
"18210" "ENSG00000199474.1" 0
"18211" "ENSG00000199475.1" 0
"18212" "ENSG00000199476.1" 0
"18213" "ENSG00000199477.1" 0
"18214" "ENSG00000199480.1" 0
"18215" "ENSG00000199482.1" 0
"18216" "ENSG00000199483.1" 0
"18217" "ENSG00000199487.1" 0
"18218" "ENSG00000199488.1" 0
"18219" "ENSG00000199489.1" 0
"18220" "ENSG00000199490.1" 0
"18221" "ENSG00000199492.1" 0
"18222" "ENSG00000199497.1" 0
"18223" "ENSG00000199506.1" 0
"18224" "ENSG00000199508.1" 0
"18225" "ENSG00000199509.1" 0
"18226" "ENSG00000199512.1" 0
"18227" "ENSG00000199514.1" 1
"18228" "ENSG00000199515.1" 0
"18229" "ENSG00000199516.1" 0
"18230" "ENSG00000199520.1" 0
"18231" "ENSG00000199523.1" 0
"18232" "ENSG00000199525.1" 3
"18233" "ENSG00000199529.1" 0
"18234" "ENSG00000199530.1" 0
"18235" "ENSG00000199535.1" 1
"18236" "ENSG00000199536.1" 7
"18237" "ENSG00000199540.1" 0
"18238" "ENSG00000199545.1" 0
"18239" "ENSG00000199546.1" 7
"18240" "ENSG00000199550.1" 0
"18241" "ENSG00000199551.1" 0
"18242" "ENSG00000199552.1" 0
"18243" "ENSG00000199556.1" 0
"18244" "ENSG00000199562.1" 0
"18245" "ENSG00000199564.1" 0
"18246" "ENSG00000199565.1" 0
"18247" "ENSG00000199566.1" 0
"18248" "ENSG00000199567.1" 2
"18249" "ENSG00000199568.1" 0
"18250" "ENSG00000199570.1" 0
"18251" "ENSG00000199571.1" 0
"18252" "ENSG00000199572.1" 0
"18253" "ENSG00000199574.1" 0
"18254" "ENSG00000199575.1" 0
"18255" "ENSG00000199577.1" 1
"18256" "ENSG00000199580.1" 0
"18257" "ENSG00000199584.1" 0
"18258" "ENSG00000199585.1" 0
"18259" "ENSG00000199591.1" 0
"18260" "ENSG00000199592.1" 3
"18261" "ENSG00000199593.1" 0
"18262" "ENSG00000199594.1" 9
"18263" "ENSG00000199595.1" 0
"18264" "ENSG00000199598.1" 7
"18265" "ENSG00000199601.1" 0
"18266" "ENSG00000199603.1" 0
"18267" "ENSG00000199605.1" 0
